Time,time,fwLeftPos,fwRightPos
1638389443.17483,1638389443184822119,301.66259765625,107.05078125
1638389443.1770685,1638389443188129748,301.57470703125,107.11669921875
1638389443.1787024,1638389443190782445,301.640625,107.02880859375
1638389443.18068,1638389443192970378,301.48681640625,106.89697265625
1638389443.182931,1638389443195328684,301.53076171875,107.0068359375
1638389443.1849964,1638389443197348638,301.44287109375,107.05078125
1638389443.1873252,1638389443199762260,301.552734375,106.98486328125
1638389443.1894498,1638389443201818415,301.61865234375,107.02880859375
1638389443.19156,1638389443203936343,301.5087890625,107.07275390625
1638389443.1986082,1638389443207684413,301.640625,106.962890625
1638389443.2009478,1638389443210086628,301.552734375,107.05078125
1638389443.2010005,1638389443212273571,301.44287109375,107.0068359375
1638389443.202956,1638389443214486504,301.61865234375,107.02880859375
1638389443.204944,1638389443216608860,301.53076171875,106.98486328125
1638389443.206923,1638389443218793719,301.5087890625,107.05078125
1638389443.2089093,1638389443220981443,301.5087890625,107.02880859375
1638389443.2109623,1638389443223231254,301.53076171875,107.0947265625
1638389443.2143557,1638389443226467056,301.46484375,107.0068359375
1638389443.239692,1638389443249009750,301.552734375,107.0947265625
1638389443.2421012,1638389443252744798,301.6845703125,107.02880859375
1638389443.2444563,1638389443255728607,301.376953125,107.0068359375
1638389443.2465174,1638389443257834816,301.640625,107.02880859375
1638389443.2485163,1638389443260046448,301.552734375,107.05078125
1638389443.2504451,1638389443262243964,301.4208984375,107.05078125
1638389443.252437,1638389443264477732,301.4208984375,107.07275390625
1638389443.2556117,1638389443267777444,301.57470703125,107.05078125
1638389443.2591531,1638389443270672968,301.552734375,107.02880859375
1638389443.261137,1638389443273506404,301.53076171875,107.0068359375
1638389443.266032,1638389443275483075,301.552734375,107.07275390625
1638389443.2683296,1638389443277638714,301.46484375,107.05078125
1638389443.268371,1638389443279809874,301.46484375,107.07275390625
1638389443.2706573,1638389443282110834,301.5966796875,106.962890625
1638389443.2727354,1638389443284315121,301.57470703125,106.98486328125
1638389443.2771401,1638389443287754268,301.57470703125,107.05078125
1638389443.2796552,1638389443290640415,301.48681640625,106.98486328125
1638389443.2816663,1638389443292808815,301.61865234375,106.962890625
1638389443.283689,1638389443295006696,301.5087890625,106.98486328125
1638389443.2855916,1638389443297260101,301.61865234375,107.11669921875
1638389443.2876356,1638389443299550331,301.46484375,107.05078125
1638389443.2900693,1638389443301597682,301.5087890625,107.02880859375
1638389443.2920344,1638389443303807022,301.53076171875,107.02880859375
1638389443.2954047,1638389443307615825,301.46484375,107.16064453125
1638389443.2981088,1638389443310061375,301.552734375,106.98486328125
1638389443.300229,1638389443312267173,301.46484375,107.05078125
1638389443.3022594,1638389443314383279,301.5966796875,107.05078125
1638389443.3044472,1638389443316608348,301.57470703125,106.962890625
1638389443.3067012,1638389443318791853,301.5087890625,107.11669921875
1638389443.3087385,1638389443320973483,301.57470703125,107.0068359375
1638389443.3110209,1638389443323381428,301.376953125,107.0947265625
1638389443.316926,1638389443326502692,301.5087890625,107.07275390625
1638389443.3398468,1638389443350938823,301.48681640625,107.05078125
1638389443.3435333,1638389443355659654,301.53076171875,107.07275390625
1638389443.3463795,1638389443358535749,301.640625,107.11669921875
1638389443.3484972,1638389443359075154,301.48681640625,107.02880859375
1638389443.3485315,1638389443359881656,301.552734375,107.02880859375
1638389443.350648,1638389443362204023,301.640625,107.07275390625
1638389443.3526487,1638389443364431333,301.5087890625,107.11669921875
1638389443.3556454,1638389443367867875,301.48681640625,106.98486328125
1638389443.358011,1638389443370479945,301.46484375,107.02880859375
1638389443.360735,1638389443372748819,301.4208984375,107.02880859375
1638389443.3631792,1638389443375254894,301.46484375,107.05078125
1638389443.365446,1638389443377490485,301.552734375,107.02880859375
1638389443.367564,1638389443379942339,301.5087890625,106.98486328125
1638389443.3696613,1638389443382018702,301.5966796875,107.05078125
1638389443.3720305,1638389443384334506,301.46484375,106.98486328125
1638389443.3758838,1638389443388019135,301.376953125,106.98486328125
1638389443.379996,1638389443390167794,301.46484375,106.98486328125
1638389443.382032,1638389443392745696,301.53076171875,107.0068359375
1638389443.3841257,1638389443394959203,301.5087890625,107.07275390625
1638389443.3863037,1638389443397193283,301.70654296875,107.05078125
1638389443.38838,1638389443399134171,301.70654296875,107.0068359375
1638389443.3903773,1638389443401353199,301.5087890625,107.0947265625
1638389443.3924077,1638389443403474773,301.2890625,106.962890625
1638389443.394871,1638389443406835635,301.53076171875,106.94091796875
1638389443.3975468,1638389443409796630,301.66259765625,107.02880859375
1638389443.3995728,1638389443411905444,301.46484375,107.11669921875
1638389443.4019203,1638389443414295158,301.46484375,107.07275390625
1638389443.4040165,1638389443416355844,301.5966796875,107.02880859375
1638389443.4062002,1638389443418457313,301.46484375,107.07275390625
1638389443.4084659,1638389443420647068,301.53076171875,106.94091796875
1638389443.410705,1638389443422974487,301.46484375,106.962890625
1638389443.415806,1638389443425194557,301.46484375,106.98486328125
1638389443.4505138,1638389443462430711,301.552734375,106.98486328125
1638389443.4567637,1638389443468615946,301.39892578125,107.02880859375
1638389443.45928,1638389443470855444,301.5966796875,107.07275390625
1638389443.461367,1638389443472359536,301.57470703125,107.0068359375
1638389443.4637449,1638389443474636172,301.640625,107.05078125
1638389443.4657772,1638389443477040626,301.5966796875,107.05078125
1638389443.4680223,1638389443479118917,301.48681640625,106.98486328125
1638389443.4700294,1638389443481510194,301.44287109375,106.94091796875
1638389443.4721415,1638389443483781412,301.5087890625,107.07275390625
1638389443.475914,1638389443488121129,301.61865234375,107.02880859375
1638389443.478765,1638389443491198068,301.53076171875,107.05078125
1638389443.4824073,1638389443492470378,301.53076171875,106.98486328125
1638389443.4824522,1638389443494288238,301.5966796875,107.0068359375
1638389443.4844892,1638389443496592583,301.4208984375,106.962890625
1638389443.4867606,1638389443498597901,301.48681640625,106.98486328125
1638389443.4891603,1638389443501292423,301.48681640625,107.0068359375
1638389443.4911346,1638389443503234821,301.44287109375,106.9189453125
1638389443.49365,1638389443505557084,301.53076171875,107.0068359375
1638389443.4971273,1638389443509419535,301.39892578125,107.05078125
1638389443.500037,1638389443511393550,301.57470703125,107.0068359375
1638389443.5018375,1638389443513319384,301.57470703125,107.0068359375
1638389443.503785,1638389443515647376,301.44287109375,107.05078125
1638389443.5098891,1638389443517735095,301.53076171875,107.0068359375
1638389443.5099509,1638389443519923600,301.46484375,107.0068359375
1638389443.512169,1638389443522654844,301.66259765625,107.07275390625
1638389443.5141582,1638389443524490777,301.39892578125,107.0068359375
1638389443.5180676,1638389443529414589,301.57470703125,106.98486328125
1638389443.5376368,1638389443549822738,301.640625,107.02880859375
1638389443.541635,1638389443553906399,301.552734375,106.98486328125
1638389443.5442924,1638389443556664154,301.53076171875,106.98486328125
1638389443.546543,1638389443558864744,301.61865234375,106.94091796875
1638389443.548682,1638389443561027518,301.5087890625,107.05078125
1638389443.5518355,1638389443563420670,301.552734375,106.9189453125
1638389443.5538568,1638389443565548808,301.552734375,107.02880859375
1638389443.5569115,1638389443569342661,301.552734375,107.05078125
1638389443.5594726,1638389443571837746,301.640625,107.07275390625
1638389443.5623784,1638389443574367312,301.48681640625,107.05078125
1638389443.564383,1638389443576583162,301.39892578125,107.0947265625
1638389443.5666711,1638389443578773022,301.61865234375,107.05078125
1638389443.568773,1638389443580975226,301.5087890625,107.0947265625
1638389443.5708013,1638389443583207483,301.53076171875,107.0068359375
1638389443.5729668,1638389443585396145,301.4208984375,107.0068359375
1638389443.5778413,1638389443590260995,301.5087890625,106.962890625
1638389443.579835,1638389443591698157,301.5087890625,107.0068359375
1638389443.5823593,1638389443593880829,301.53076171875,106.98486328125
1638389443.5843804,1638389443596137671,301.66259765625,107.0068359375
1638389443.5864131,1638389443598273517,301.5966796875,107.02880859375
1638389443.5887501,1638389443600444417,301.57470703125,107.0068359375
1638389443.5909376,1638389443602647611,301.46484375,107.05078125
1638389443.593117,1638389443604858305,301.57470703125,107.02880859375
1638389443.5959928,1638389443608351205,301.53076171875,106.94091796875
1638389443.5984895,1638389443610948066,301.61865234375,107.02880859375
1638389443.6006322,1638389443613140686,301.640625,107.02880859375
1638389443.6033337,1638389443615354922,301.48681640625,107.0947265625
1638389443.6053755,1638389443617531395,301.66259765625,107.11669921875
1638389443.607465,1638389443619812145,301.57470703125,107.0068359375
1638389443.6094656,1638389443621891425,301.57470703125,106.98486328125
1638389443.6116369,1638389443624133163,301.57470703125,107.11669921875
1638389443.6153493,1638389443627385008,301.53076171875,107.07275390625
1638389443.6380734,1638389443650337619,301.5087890625,106.962890625
1638389443.6415193,1638389443653655926,301.61865234375,106.962890625
1638389443.6442456,1638389443656728125,301.552734375,106.962890625
1638389443.656415,1638389443658918558,301.5966796875,107.0068359375
1638389443.658366,1638389443661073415,301.57470703125,106.98486328125
1638389443.6583836,1638389443663346665,301.48681640625,107.05078125
1638389443.6584518,1638389443665540327,301.61865234375,106.94091796875
1638389443.658456,1638389443669409028,301.57470703125,106.94091796875
1638389443.660368,1638389443671708998,301.552734375,107.0068359375
1638389443.6624563,1638389443674246950,301.640625,107.02880859375
1638389443.6647415,1638389443676532075,301.4208984375,107.02880859375
1638389443.6667087,1638389443678677765,301.640625,107.0068359375
1638389443.6688542,1638389443680894605,301.48681640625,107.0068359375
1638389443.6708648,1638389443683158271,301.48681640625,107.0068359375
1638389443.672941,1638389443685365736,301.46484375,107.07275390625
1638389443.6760821,1638389443688522002,301.66259765625,106.962890625
1638389443.6792393,1638389443691630923,301.66259765625,106.9189453125
1638389443.681227,1638389443693780624,301.5966796875,107.07275390625
1638389443.6835515,1638389443695953868,301.44287109375,106.9189453125
1638389443.6857328,1638389443698120914,301.57470703125,106.94091796875
1638389443.6877928,1638389443700330618,301.46484375,107.0068359375
1638389443.690016,1638389443702544281,301.5966796875,106.98486328125
1638389443.6921952,1638389443704720754,301.57470703125,107.0068359375
1638389443.6955125,1638389443708006455,301.552734375,107.05078125
1638389443.6982806,1638389443710801348,301.61865234375,106.962890625
1638389443.7004554,1638389443712996468,301.44287109375,106.98486328125
1638389443.7028785,1638389443715188880,301.5966796875,107.11669921875
1638389443.7061367,1638389443717387959,301.57470703125,106.9189453125
1638389443.7084634,1638389443719682459,301.48681640625,107.0068359375
1638389443.7104764,1638389443721822264,301.5087890625,107.05078125
1638389443.7124717,1638389443724117859,301.66259765625,107.0068359375
1638389443.7150505,1638389443727402934,301.53076171875,107.11669921875
1638389443.750646,1638389443762832844,301.48681640625,107.05078125
1638389443.7546313,1638389443766609509,301.61865234375,107.07275390625
1638389443.7583225,1638389443770712494,301.552734375,106.962890625
1638389443.761353,1638389443773813654,301.5966796875,107.0068359375
1638389443.7636085,1638389443776089820,301.48681640625,106.962890625
1638389443.7657783,1638389443778311713,301.57470703125,106.98486328125
1638389443.7679205,1638389443780449538,301.57470703125,107.02880859375
1638389443.7702343,1638389443782622209,301.66259765625,106.94091796875
1638389443.772404,1638389443784909418,301.48681640625,107.0068359375
1638389443.7757761,1638389443788209494,301.5087890625,107.0068359375
1638389443.778927,1638389443790950374,301.48681640625,107.0068359375
1638389443.7811525,1638389443793212008,301.53076171875,107.0068359375
1638389443.783064,1638389443795405878,301.48681640625,107.05078125
1638389443.7854702,1638389443797606832,301.57470703125,107.07275390625
1638389443.7891002,1638389443799773097,301.552734375,107.02880859375
1638389443.7910383,1638389443801977957,301.57470703125,107.07275390625
1638389443.7931955,1638389443804248654,301.53076171875,107.07275390625
1638389443.795247,1638389443807583420,301.6845703125,107.02880859375
1638389443.798393,1638389443810314091,301.61865234375,107.02880859375
1638389443.8004324,1638389443812586819,301.4208984375,107.0068359375
1638389443.8023841,1638389443814609951,301.552734375,107.05078125
1638389443.8043852,1638389443816858251,301.640625,107.05078125
1638389443.8065934,1638389443819073633,301.46484375,106.98486328125
1638389443.8086133,1638389443821184738,301.5966796875,107.0068359375
1638389443.8109832,1638389443823399599,301.552734375,107.05078125
1638389443.8131177,1638389443825699100,301.640625,107.05078125
1638389443.8360622,1638389443848340080,301.48681640625,107.0068359375
1638389443.84052,1638389443852981480,301.61865234375,106.98486328125
1638389443.8431923,1638389443855763820,301.640625,106.89697265625
1638389443.8454864,1638389443857986442,301.53076171875,107.11669921875
1638389443.8477154,1638389443860187396,301.5966796875,107.02880859375
1638389443.8497758,1638389443862289646,301.66259765625,107.05078125
1638389443.852084,1638389443864625243,301.6845703125,107.05078125
1638389443.8554685,1638389443867946102,301.57470703125,107.11669921875
1638389443.8587427,1638389443870796935,301.48681640625,106.98486328125
1638389443.8608868,1638389443873401349,301.53076171875,106.962890625
1638389443.8632967,1638389443875731268,301.57470703125,107.02880859375
1638389443.8654065,1638389443877881698,301.61865234375,107.02880859375
1638389443.8674307,1638389443879990251,301.46484375,106.962890625
1638389443.8697212,1638389443882265063,301.5087890625,107.0068359375
1638389443.8720586,1638389443884589045,301.640625,107.0068359375
1638389443.8759034,1638389443887816044,301.48681640625,107.07275390625
1638389443.8786063,1638389443890746361,301.57470703125,107.02880859375
1638389443.8807583,1638389443892873144,301.46484375,106.962890625
1638389443.8837428,1638389443895082067,301.5966796875,107.05078125
1638389443.8861148,1638389443897339222,301.552734375,107.05078125
1638389443.8885639,1638389443899580491,301.46484375,106.962890625
1638389443.8914635,1638389443901714462,301.552734375,107.05078125
1638389443.8915124,1638389443903972711,301.53076171875,107.0068359375
1638389443.8950877,1638389443907291538,301.5966796875,106.962890625
1638389443.8975465,1638389443910114662,301.66259765625,107.02880859375
1638389443.8997703,1638389443912294885,301.5087890625,107.0947265625
1638389443.9024222,1638389443914567562,301.5087890625,106.98486328125
1638389443.904367,1638389443916707992,301.5087890625,107.02880859375
1638389443.9064841,1638389443918930301,301.5966796875,107.02880859375
1638389443.9105651,1638389443921092607,301.57470703125,106.962890625
1638389443.9125922,1638389443923266580,301.4208984375,106.98486328125
1638389443.9145498,1638389443925496442,301.48681640625,107.0068359375
1638389443.9359562,1638389443948236073,301.552734375,107.02880859375
1638389443.9406893,1638389443952863878,301.53076171875,107.05078125
1638389443.943366,1638389443955745859,301.61865234375,107.0947265625
1638389443.9454088,1638389443957916291,301.53076171875,106.962890625
1638389443.9476154,1638389443960100577,301.640625,106.962890625
1638389443.951972,1638389443962217360,301.53076171875,107.02880859375
1638389443.9545455,1638389443964582333,301.48681640625,107.02880859375
1638389443.9565287,1638389443967910380,301.57470703125,106.94091796875
1638389443.9585717,1638389443970757567,301.53076171875,107.05078125
1638389443.9608467,1638389443973357293,301.46484375,107.05078125
1638389443.9635954,1638389443975626115,301.552734375,107.05078125
1638389443.9658637,1638389443977823683,301.48681640625,107.02880859375
1638389443.9678123,1638389443979938903,301.57470703125,106.962890625
1638389443.9698083,1638389443982135951,301.44287109375,107.05078125
1638389443.9719465,1638389443984471391,301.53076171875,107.0068359375
1638389443.9754746,1638389443987820377,301.6845703125,107.0068359375
1638389443.978141,1638389443990667147,301.46484375,106.94091796875
1638389443.98121,1638389443992858361,301.48681640625,107.0068359375
1638389443.9833121,1638389443995111766,301.640625,107.0068359375
1638389443.9852753,1638389443997300792,301.46484375,106.962890625
1638389443.9886208,1638389443999477474,301.5966796875,107.02880859375
1638389443.9953423,1638389444001669469,301.53076171875,107.02880859375
1638389443.9953759,1638389444003870579,301.5087890625,106.98486328125
1638389443.9954216,1638389444006111795,301.5087890625,106.98486328125
1638389443.9975588,1638389444009392391,301.66259765625,106.89697265625
1638389443.999833,1638389444012194784,301.5087890625,107.0068359375
1638389444.001821,1638389444014350579,301.57470703125,107.02880859375
1638389444.0039904,1638389444016573930,301.57470703125,107.11669921875
1638389444.006083,1638389444018670347,301.57470703125,106.962890625
1638389444.008431,1638389444020970785,301.640625,106.98486328125
1638389444.0111427,1638389444023119966,301.48681640625,106.98486328125
1638389444.0131323,1638389444025377537,301.44287109375,107.02880859375
1638389444.03582,1638389444048162222,301.552734375,106.98486328125
1638389444.0403264,1638389444052738774,301.552734375,107.05078125
1638389444.0433316,1638389444055592576,301.5966796875,106.98486328125
1638389444.0452876,1638389444057712953,301.66259765625,107.07275390625
1638389444.047381,1638389444059910156,301.5087890625,106.98486328125
1638389444.0495682,1638389444062059388,301.5966796875,107.02880859375
1638389444.0519118,1638389444064369827,301.552734375,106.98486328125
1638389444.055605,1638389444067783243,301.640625,107.07275390625
1638389444.0583885,1638389444070783408,301.46484375,107.0068359375
1638389444.0615454,1638389444073044938,301.552734375,106.9189453125
1638389444.0712953,1638389444083533949,301.552734375,107.0068359375
1638389444.07337,1638389444084156796,301.5087890625,107.05078125
1638389444.0734217,1638389444085228521,301.552734375,106.94091796875
1638389444.0758083,1638389444086232847,301.44287109375,107.0068359375
1638389444.0758607,1638389444087220870,301.640625,107.05078125
1638389444.0803623,1638389444088212799,301.66259765625,106.962890625
1638389444.0804043,1638389444089609646,301.61865234375,107.11669921875
1638389444.0826383,1638389444092521056,301.552734375,106.94091796875
1638389444.0826874,1638389444094691018,301.53076171875,107.02880859375
1638389444.0846589,1638389444096962705,301.53076171875,107.07275390625
1638389444.0882316,1638389444099151158,301.5966796875,107.0068359375
1638389444.090185,1638389444101358154,301.552734375,106.98486328125
1638389444.092536,1638389444103596141,301.61865234375,106.9189453125
1638389444.0964456,1638389444105764020,301.46484375,107.02880859375
1638389444.098463,1638389444109040085,301.57470703125,107.0068359375
1638389444.1004376,1638389444111819560,301.57470703125,107.0068359375
1638389444.1027775,1638389444114074110,301.552734375,106.98486328125
1638389444.1047459,1638389444116256105,301.552734375,106.98486328125
1638389444.107284,1638389444118455444,301.552734375,107.0068359375
1638389444.109224,1638389444120645876,301.640625,106.98486328125
1638389444.1112676,1638389444122799692,301.552734375,107.0068359375
1638389444.1132455,1638389444125114246,301.57470703125,107.0068359375
1638389444.148777,1638389444160956468,301.640625,107.02880859375
1638389444.152991,1638389444165478486,301.53076171875,106.98486328125
1638389444.157041,1638389444169493706,301.552734375,107.0068359375
1638389444.1602259,1638389444172791282,301.57470703125,106.98486328125
1638389444.1626635,1638389444174988121,301.5087890625,106.98486328125
1638389444.1648312,1638389444177268402,301.5087890625,106.962890625
1638389444.1669364,1638389444179467220,301.5966796875,106.98486328125
1638389444.16903,1638389444181580096,301.6845703125,106.94091796875
1638389444.171202,1638389444183778394,301.46484375,106.98486328125
1638389444.1734996,1638389444186084145,301.552734375,106.98486328125
1638389444.1768208,1638389444189350522,301.552734375,106.962890625
1638389444.1796424,1638389444192149998,301.552734375,107.02880859375
1638389444.1817966,1638389444194400902,301.53076171875,106.98486328125
1638389444.1839488,1638389444196515237,301.5087890625,107.0068359375
1638389444.1867583,1638389444198706086,301.44287109375,106.98486328125
1638389444.1888707,1638389444200996211,301.5966796875,106.98486328125
1638389444.1912694,1638389444203132682,301.5966796875,107.07275390625
1638389444.1933208,1638389444205446351,301.48681640625,106.98486328125
1638389444.1965778,1638389444208762834,301.61865234375,107.02880859375
1638389444.2001188,1638389444211730236,301.61865234375,107.02880859375
1638389444.2024689,1638389444213891552,301.5966796875,107.05078125
1638389444.2046921,1638389444216082714,301.44287109375,107.0068359375
1638389444.2066002,1638389444218271740,301.5966796875,107.02880859375
1638389444.2092247,1638389444220443786,301.4208984375,107.0068359375
1638389444.211184,1638389444222559110,301.5966796875,107.0068359375
1638389444.2132256,1638389444224928823,301.6845703125,106.962890625
1638389444.2485077,1638389444260741408,301.48681640625,107.0068359375
1638389444.253227,1638389444265446666,301.5966796875,107.02880859375
1638389444.2571476,1638389444269483345,301.44287109375,107.02880859375
1638389444.2605872,1638389444272832851,301.6845703125,106.98486328125
1638389444.2625911,1638389444275130164,301.53076171875,107.0068359375
1638389444.2647064,1638389444277222518,301.552734375,107.07275390625
1638389444.266934,1638389444279392741,301.39892578125,106.98486328125
1638389444.2690434,1638389444281575673,301.5087890625,106.94091796875
1638389444.2712934,1638389444283801681,301.5087890625,107.02880859375
1638389444.2735527,1638389444286066805,301.61865234375,106.9189453125
1638389444.277127,1638389444289419176,301.640625,106.98486328125
1638389444.2800503,1638389444292252612,301.53076171875,107.02880859375
1638389444.2822633,1638389444294537945,301.640625,107.0068359375
1638389444.2844296,1638389444296656863,301.66259765625,107.02880859375
1638389444.2865908,1638389444298842973,301.61865234375,107.07275390625
1638389444.2886238,1638389444301053406,301.48681640625,106.98486328125
1638389444.2907417,1638389444303243526,301.5966796875,107.05078125
1638389444.2932322,1638389444305622667,301.5087890625,106.962890625
1638389444.2965808,1638389444308974048,301.5966796875,106.94091796875
1638389444.3014405,1638389444311980046,301.57470703125,106.94091796875
1638389444.3033028,1638389444314011042,301.66259765625,107.07275390625
1638389444.3052554,1638389444316200798,301.53076171875,106.98486328125
1638389444.307238,1638389444318385605,301.5966796875,107.0068359375
1638389444.3092375,1638389444320604320,301.53076171875,107.05078125
1638389444.31125,1638389444322701674,301.5966796875,106.98486328125
1638389444.3163064,1638389444325024301,301.5087890625,107.07275390625
1638389444.348724,1638389444360988197,301.70654296875,107.05078125
1638389444.3530936,1638389444365524747,301.39892578125,106.94091796875
1638389444.356964,1638389444369368135,301.640625,106.94091796875
1638389444.3605351,1638389444372621386,301.48681640625,107.07275390625
1638389444.3656719,1638389444374734991,301.44287109375,107.02880859375
1638389444.3657215,1638389444377017147,301.5087890625,107.0947265625
1638389444.3677611,1638389444379198881,301.4208984375,107.05078125
1638389444.3697512,1638389444381326081,301.57470703125,106.94091796875
1638389444.3720412,1638389444383602820,301.5966796875,107.02880859375
1638389444.3739724,1638389444385789033,301.552734375,106.962890625
1638389444.3766212,1638389444389113069,301.5966796875,106.94091796875
1638389444.3794453,1638389444391841552,301.640625,107.0068359375
1638389444.3815792,1638389444394100634,301.5087890625,107.0068359375
1638389444.387797,1638389444396237574,301.46484375,106.98486328125
1638389444.3898213,1638389444398418943,301.57470703125,107.0068359375
1638389444.389841,1638389444400665525,301.552734375,107.05078125
1638389444.3919377,1638389444402870229,301.7724609375,106.9189453125
1638389444.3939393,1638389444405137384,301.552734375,107.0068359375
1638389444.3972795,1638389444408385582,301.552734375,107.02880859375
1638389444.4015281,1638389444411215112,301.46484375,107.05078125
1638389444.403728,1638389444413404243,301.5087890625,107.07275390625
1638389444.4037466,1638389444415828907,301.5966796875,106.9189453125
1638389444.4057207,1638389444417793545,301.5087890625,106.94091796875
1638389444.4077632,1638389444419971529,301.5087890625,107.0068359375
1638389444.4107075,1638389444422087374,301.5966796875,106.98486328125
1638389444.4128673,1638389444424365415,301.5966796875,106.875
1638389444.4149966,1638389444426614445,301.57470703125,106.98486328125
1638389444.437281,1638389444449303343,301.552734375,107.0068359375
1638389444.4413743,1638389444453833122,301.5966796875,107.0068359375
1638389444.4443917,1638389444456790836,301.48681640625,107.0068359375
1638389444.446552,1638389444458958246,301.5966796875,107.11669921875
1638389444.4492087,1638389444461141074,301.66259765625,107.07275390625
1638389444.4510741,1638389444463290202,301.46484375,106.94091796875
1638389444.4530995,1638389444465608871,301.5087890625,107.02880859375
1638389444.456546,1638389444468910093,301.48681640625,106.962890625
1638389444.4640806,1638389444476385033,301.48681640625,106.9189453125
1638389444.4663956,1638389444477987569,301.61865234375,106.962890625
1638389444.4688606,1638389444478990072,301.552734375,107.07275390625
1638389444.4688706,1638389444480041744,301.61865234375,106.962890625
1638389444.4708793,1638389444480991223,301.5087890625,106.962890625
1638389444.470889,1638389444483288901,301.44287109375,107.0068359375
1638389444.4731195,1638389444485631789,301.5087890625,106.98486328125
1638389444.477188,1638389444488867279,301.44287109375,106.94091796875
1638389444.4794497,1638389444491779417,301.48681640625,107.0068359375
1638389444.4818785,1638389444494292315,301.46484375,106.98486328125
1638389444.483988,1638389444496097987,301.53076171875,107.05078125
1638389444.4870949,1638389444498335453,301.66259765625,107.0068359375
1638389444.4895537,1638389444500522448,301.48681640625,106.962890625
1638389444.4914804,1638389444502740538,301.552734375,107.0068359375
1638389444.493518,1638389444504988734,301.61865234375,106.962890625
1638389444.4959095,1638389444508289748,301.44287109375,107.02880859375
1638389444.4985504,1638389444511052660,301.5966796875,106.94091796875
1638389444.500788,1638389444513301116,301.61865234375,107.0068359375
