Time,time,range
1638389514.0070295,1638389514021932908,727
1638389514.1070976,1638389514121825405,1042
1638389514.205189,1638389514220097088,1188
1638389514.3054323,1638389514320094851,1805
1638389514.4054964,1638389514420356065,2530
1638389514.5052342,1638389514520028498,2953
1638389514.60446,1638389514618964956,1090
1638389514.704247,1638389514719130019,1050
1638389514.8037965,1638389514818786670,1228
1638389514.904001,1638389514918763755,929
1638389515.0044942,1638389515019380820,771
1638389515.1042097,1638389515119207790,4342
1638389515.2551074,1638389515268246437,4010
1638389515.346163,1638389515360485147,3994
1638389515.44531,1638389515460322118,2527
1638389515.5528657,1638389515567839175,2442
1638389515.6615984,1638389515668254457,2238
1638389515.705393,1638389515717650884,2266
1638389515.857865,1638389515817960379,2449
1638389515.9009984,1638389515915974546,1061
1638389516.0543098,1638389516068772970,1886
1638389516.146068,1638389516160993760,1692
1638389516.2547653,1638389516269483730,2927
1638389516.3444607,1638389516359468258,3523
1638389516.4014473,1638389516416520134,3201
1638389516.5000772,1638389516514734621,1249
1638389516.6018622,1638389516616831810,969
1638389516.7020574,1638389516717069372,541
1638389516.8052444,1638389516816833783,2904
1638389516.9024928,1638389516916628353,2553
1638389517.0009332,1638389517015844923,2367
1638389517.1013293,1638389517116066804,2381
1638389517.202444,1638389517216818660,1519
1638389517.3008294,1638389517315007205,1037
1638389517.4016008,1638389517416468525,1367
1638389517.5007894,1638389517515658425,1645
1638389517.6011195,1638389517615686025,1440
1638389517.7016056,1638389517715849621,1811
1638389517.8010762,1638389517815983789,2051
1638389517.8981338,1638389517912765386,1812
1638389517.9977741,1638389518012763557,1879
1638389518.0981557,1638389518112790894,1888
1638389518.1978343,1638389518212247888,1962
1638389518.2973273,1638389518312306216,1115
1638389518.3967988,1638389518411444912,1724
1638389518.497155,1638389518511918678,1703
1638389518.59463,1638389518609749182,1836
1638389518.69468,1638389518709806884,1723
1638389518.7947834,1638389518809938393,1740
1638389518.8949234,1638389518909879840,1570
1638389518.9952676,1638389519010372200,1935
1638389519.093347,1638389519108430577,1970
1638389519.1940906,1638389519208440046,1585
1638389519.2943952,1638389519309015898,1657
1638389519.3933418,1638389519408249128,1744
1638389519.493781,1638389519508535173,1604
1638389519.593829,1638389519608969664,1829
1638389519.6917696,1638389519706973507,1969
1638389519.7919562,1638389519806996309,1567
1638389519.8973517,1638389519912258863,2004
1638389519.994726,1638389520008979619,1551
1638389520.0919182,1638389520106925279,1464
1638389520.192619,1638389520207740307,1651
1638389520.2924383,1638389520307457779,1785
1638389520.3922665,1638389520407002064,1552
1638389520.491845,1638389520506989705,1630
1638389520.5915735,1638389520606809213,1526
1638389520.6892877,1638389520704420533,2156
1638389520.7891867,1638389520804412759,1461
1638389520.8891468,1638389520904113719,1792
1638389520.989069,1638389521004217616,1818
1638389521.0906868,1638389521105803515,1625
1638389521.190416,1638389521205355402,1709
1638389521.2899094,1638389521304962240,2034
1638389521.3903382,1638389521404697522,1682
1638389521.4896984,1638389521504902725,1797
1638389521.588834,1638389521604059956,1503
1638389521.6890078,1638389521704176664,1506
1638389521.7886674,1638389521803836005,1882
1638389521.8895516,1638389521904473990,1505
1638389521.9939508,1638389522004953008,1390
1638389522.089348,1638389522104413482,1483
1638389522.1898336,1638389522204236787,1603
1638389522.289272,1638389522304142387,1682
1638389522.389009,1638389522404180547,1755
1638389522.5281768,1638389522500621385,1723
1638389522.585456,1638389522600690223,2014
1638389522.684827,1638389522700026992,1979
1638389522.7844238,1638389522799649037,1805
1638389522.8850098,1638389522900001067,2130
1638389522.9859176,1638389523000654259,1535
1638389523.0845456,1638389523099313907,1793
1638389523.183539,1638389523198702343,2009
1638389523.283095,1638389523298379752,1808
1638389523.383142,1638389523398210034,1845
1638389523.4871309,1638389523501873066,1679
1638389523.5825584,1638389523597441200,2088
1638389523.6823857,1638389523697659731,1665
1638389523.7821429,1638389523797434593,2388
1638389523.8822906,1638389523897478532,1622
1638389523.9838967,1638389523998233028,1814
1638389524.081298,1638389524096277590,1505
1638389524.1825955,1638389524197654772,1786
1638389524.2822413,1638389524297450414,1596
