Time,time,range
1638389512.9942589,1638389513008405432,3998
1638389513.0946808,1638389513109345747,3879
1638389513.2527049,1638389513266644468,2615
1638389513.3384705,1638389513353360812,2597
1638389513.4528518,1638389513466950380,2680
1638389513.5391128,1638389513553925071,3626
1638389513.5879183,1638389513602900541,4050
1638389513.6856165,1638389513700483598,3938
1638389513.785362,1638389513800280415,3837
1638389513.8856053,1638389513900499442,1855
1638389514.038527,1638389514053396058,1929
1638389514.154942,1638389514168520234,2056
1638389514.188045,1638389514197979582,2498
1638389514.2816932,1638389514296066776,3482
1638389514.3818324,1638389514396273560,3651
1638389514.541081,1638389514554233406,3627
1638389514.5798168,1638389514594505035,3525
1638389514.67839,1638389514692795990,1879
1638389514.7784095,1638389514792350345,820
1638389514.878305,1638389514892465926,1219
1638389514.9759216,1638389514990673908,1442
1638389515.0772176,1638389515091086690,2428
1638389515.1765604,1638389515191266126,2535
1638389515.2729368,1638389515287195653,3126
1638389515.3745415,1638389515386825061,3430
1638389515.471983,1638389515486719846,3854
1638389515.5696797,1638389515584584579,2582
1638389515.6699343,1638389515684850165,2412
1638389515.7681673,1638389515783021580,2249
1638389515.8679736,1638389515882981109,3767
1638389515.9670012,1638389515980979233,2610
1638389516.0660462,1638389516080990586,2044
1638389516.1659472,1638389516180900942,2196
1638389516.3188653,1638389516285151681,1170
1638389516.36424,1638389516379266788,1564
1638389516.4631836,1638389516477612845,3402
1638389516.5628421,1638389516577549453,3849
1638389516.7030103,1638389516718070934,2457
1638389516.80528,1638389516817904672,2500
1638389516.905591,1638389516917699658,3682
1638389516.9621737,1638389516976231663,4494
1638389517.0565145,1638389517071405938,3592
1638389517.1576037,1638389517172383275,2004
1638389517.301375,1638389517316004445,1832
1638389517.3543353,1638389517369281748,2274
1638389517.455746,1638389517470346693,3408
1638389517.5568917,1638389517571534249,3501
1638389517.6524384,1638389517667173808,3547
1638389517.754903,1638389517769455431,3512
1638389517.8498492,1638389517864750961,3494
1638389517.953881,1638389517968155403,3553
1638389518.0498092,1638389518064586564,3503
1638389518.1566114,1638389518171249819,3480
1638389518.2574031,1638389518272326064,3515
1638389518.3590946,1638389518373792486,3513
1638389518.4527721,1638389518467102963,3539
1638389518.5448048,1638389518559828826,3525
1638389518.6533957,1638389518667445515,3556
1638389518.7525194,1638389518767551606,3570
1638389518.8533523,1638389518868430236,3521
1638389518.944584,1638389518958428718,3529
1638389519.0535638,1638389519068408602,3509
1638389519.1426022,1638389519157572819,3495
1638389519.25529,1638389519270160701,3539
1638389519.3801506,1638389519395234545,3557
1638389519.4543765,1638389519468650704,3543
1638389519.5546358,1638389519569816431,3568
1638389519.6416178,1638389519656787617,3495
1638389519.7393816,1638389519753999232,3463
1638389519.8443623,1638389519859365229,3545
1638389519.953702,1638389519968544913,3523
1638389520.07243,1638389520087398379,3542
1638389520.138885,1638389520153884333,3506
1638389520.2392774,1638389520253445390,3567
1638389520.3541265,1638389520369178693,3536
1638389520.4522092,1638389520466953199,3493
1638389520.5386899,1638389520553885579,3544
1638389520.6544888,1638389520668917856,3532
1638389520.7405996,1638389520755776639,3547
1638389520.8545165,1638389520869632553,3548
1638389520.953831,1638389520968426070,3480
1638389521.0680382,1638389521082866335,3575
1638389521.1408398,1638389521155967786,3558
1638389521.2395954,1638389521254216429,3535
1638389521.3532827,1638389521368004628,3512
1638389521.452075,1638389521467080136,3468
1638389521.5755196,1638389521553924176,3457
1638389521.6595073,1638389521673802691,3571
1638389521.7177227,1638389521732589754,3511
1638389521.8170292,1638389521832173049,3540
1638389521.9150004,1638389521930158448,3531
1638389522.014975,1638389522030110720,3518
1638389522.112851,1638389522127908503,3516
1638389522.212417,1638389522227600812,3500
1638389522.3128831,1638389522327115975,3471
1638389522.412022,1638389522427237004,3467
1638389522.5282235,1638389522526484498,3511
1638389522.6115835,1638389522626428746,3438
1638389522.7538514,1638389522768812333,3567
1638389522.80996,1638389522824526265,3577
1638389522.910076,1638389522924872514,3520
1638389523.0073662,1638389523022258869,3549
1638389523.1062622,1638389523121168165,3540
1638389523.2033203,1638389523218458367,3495
1638389523.3459938,1638389523361106182,3598
1638389523.4027846,1638389523417930484,3493
1638389523.5035374,1638389523518710815,3531
1638389523.5999367,1638389523615245717,3516
1638389523.6999788,1638389523715249393,3488
1638389523.800023,1638389523815191295,3500
1638389523.898098,1638389523913147470,3547
1638389523.9972708,1638389524012517779,3539
1638389524.0962942,1638389524111657762,3548
1638389524.1958642,1638389524210890823,3510
1638389524.2955234,1638389524310827201,3549
