,steerAngle,throttle,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,fwLeftPos,fwRightPos,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
769,0.0,44.80060958862305,-0.034715998917818,-0.3303990066051483,9.783868789672852,-0.0447660014033317,0.0183860007673501,-0.0026650000363588,-52.20000076293945,-7.199999809265137,56.400001525878906,238.07373046875,21.181640625,2982.890625,224.3825225830078,0.0,0.0,0.0,0.9983781870663978,0.0569297425781366
770,0.0,44.80060958862305,0.0203510001301765,0.1280889958143234,10.24116039276123,-0.0237150005996227,0.0162540003657341,-0.0085270004346966,-52.20000076293945,-7.199999809265137,56.400001525878906,264.13330078125,43.61572265625,2977.3583984375,224.74810791015625,0.0,0.0,0.0,0.9983259926801902,0.0578378106355424
771,0.0,44.80060958862305,-4.684237957000732,-0.0790079981088638,9.76112461090088,-0.0135899996384978,-0.0071939998306334,0.0237150005996227,-48.29999923706055,-11.100000381469728,66.30000305175781,280.61279296875,53.0859375,2977.3583984375,224.74810791015625,0.0,0.0,0.0,0.9983259926801902,0.0578378106355424
772,0.0,44.80060958862305,-3.7217729091644287,0.0694319978356361,9.7742919921875,0.0023980000987648,0.0047960001975297,0.0159879997372627,-48.29999923706055,-11.100000381469728,66.30000305175781,303.77197265625,69.19189453125,2974.82080078125,224.93377685546875,0.0,0.0,0.0,0.9984341067822916,0.055940454179844
773,0.0,44.80060958862305,-3.7217729091644287,0.0694319978356361,9.7742919921875,0.0023980000987648,0.0047960001975297,0.0159879997372627,-48.29999923706055,-11.100000381469728,66.30000305175781,12.67822265625,100.48095703125,2971.50146484375,225.34255981445312,0.0,0.0,0.0,0.9983581596241295,0.0572798840075714
774,0.0,44.80060958862305,-3.6367790699005127,-0.7194550037384033,8.171380043029785,-0.0876659974455833,0.0047960001975297,-0.0458320006728172,-48.29999923706055,-11.100000381469728,66.30000305175781,89.6484375,192.568359375,2962.91455078125,225.7137451171875,0.0,0.0,0.0,0.9984262947834224,0.0560797101013043
775,0.0,44.80060958862305,-3.5541789531707764,-0.0059850001707673,9.103918075561523,-0.0295770000666379,0.0031979999039322,-0.0748760029673576,-62.69999694824219,21.30000114440918,46.5,127.8369140625,230.9326171875,2962.91455078125,225.7137451171875,0.0,0.0,0.0,0.9984262947834224,0.0560797101013043
776,0.0,44.80060958862305,-3.5541789531707764,-0.0059850001707673,9.103918075561523,-0.0295770000666379,0.0031979999039322,-0.0748760029673576,-62.69999694824219,21.30000114440918,46.5,181.77978515625,279.31640625,2949.88525390625,226.97457885742188,0.0,0.0,0.0,0.9983788385102204,0.0569183170427881
777,0.0,44.80060958862305,-4.760851860046387,-0.0179559998214244,10.635004997253418,-0.011990999802947,0.0231819991022348,-0.1393599957227707,-62.69999694824219,21.30000114440918,46.5,241.3037109375,335.93994140625,2932.087646484375,229.69845581054688,0.0,0.0,0.0,0.9981861493408866,0.0602030835091792
778,0.0,44.80060958862305,-2.4193320274353027,0.3016679883003235,8.439529418945312,0.0383710004389286,-0.0586219988763332,-0.139625996351242,-59.09999847412109,14.100000381469728,44.69999694824219,297.0703125,38.73779296875,2909.34521484375,231.73822021484372,0.0,0.0,0.0,0.9981952881887302,0.0600513666607015
779,0.0,44.80060958862305,-5.052944183349609,0.0323220007121562,10.206443786621094,-0.0178529992699623,0.0820700004696846,-0.1476200073957443,-59.09999847412109,14.100000381469728,44.69999694824219,313.0224609375,57.4365234375,2881.83642578125,234.6554412841797,0.0,0.0,0.0,0.998087889364061,0.0618107199828145
780,0.0,44.80060958862305,-2.120058059692383,0.4824300110340118,9.381644248962402,-0.0796720013022422,-0.0290440004318952,-0.1889220029115677,-59.09999847412109,14.100000381469728,44.69999694824219,94.9658203125,195.97412109375,2881.83642578125,234.6554412841797,0.0,0.0,0.0,0.998087889364061,0.0618107199828145
781,0.0,44.80060958862305,-4.289196014404297,0.143652006983757,9.19609546661377,-0.069812998175621,0.0341069996356964,-0.2179660052061081,-56.400001525878906,21.0,31.200000762939453,159.89501953125,255.849609375,2814.63623046875,243.03228759765625,0.0,0.0,0.0,0.9977488398701436,0.0670615578240059
782,0.0036471001803874,44.80060958862305,-1.8207839727401731,0.5913659930229187,11.09109878540039,0.0074609997682273,-0.0133229997009038,-0.2675279974937439,-56.400001525878906,21.0,31.200000762939453,174.30908203125,274.04296875,2774.888427734375,248.1830139160156,0.0,0.0,0.0,0.9976193947959234,0.0689604461051081
783,0.058103397488594,44.80060958862305,-1.8207839727401731,0.5913659930229187,11.09109878540039,0.0074609997682273,-0.0133229997009038,-0.2675279974937439,-56.400001525878906,21.0,31.200000762939453,174.30908203125,274.04296875,2731.798828125,254.39073181152344,0.0,0.0,0.0,0.9974173896795758,0.0718230517646048
784,0.1212811172008514,44.80060958862305,0.9337350130081176,1.1156940460205078,8.848937034606934,0.1596110016107559,0.0309100002050399,-0.2912429869174957,-56.400001525878906,21.0,31.200000762939453,48.36181640625,119.33349609375,2684.929443359375,261.1075744628906,0.0,0.0,0.0,0.9972521361979724,0.0740822303159167
785,0.1713809072971344,44.80060958862305,-0.9002169966697693,-1.0773869752883911,8.364112854003906,-0.1710689961910247,-0.033840999007225,-0.3456020057201385,-61.50000381469727,16.5,14.699999809265137,141.96533203125,244.05029296875,2684.929443359375,261.1075744628906,0.0,0.0,0.0,0.9972521361979724,0.0740822303159167
786,0.2345586270093917,44.80060958862305,-0.9002169966697693,-1.0773869752883911,8.364112854003906,-0.1710689961910247,-0.033840999007225,-0.3456020057201385,-61.50000381469727,16.5,14.699999809265137,152.81982421875,249.1259765625,2635.034912109375,269.4159240722656,0.0,0.0,0.0,0.9966782757631484,0.0814396379031573
787,0.2606976628303528,44.80060958862305,-2.3834190368652344,1.757338047027588,9.084763526916504,0.0767410025000572,-0.1167109981179237,-0.6277859807014465,-61.50000381469727,16.5,14.699999809265137,319.482421875,54.8876953125,2582.615234375,277.82574462890625,0.0,0.0,0.0,0.9965066089909896,0.0835139403769147
788,0.2617993950843811,44.80060958862305,-5.922036170959473,2.6336119174957275,16.57379913330078,0.165472999215126,0.0889979973435401,-0.9248909950256348,-72.9000015258789,8.699999809265137,0.3000000119209289,99.95361328125,167.40966796875,2526.918701171875,287.4449768066406,0.0,0.0,0.0,0.9957507353583496,0.0920894838366794
789,0.2323803901672363,44.80060958862305,-1.7286070585250854,-2.0434439182281494,10.94505214691162,-0.1265700012445449,-0.0682139992713928,-1.2451790571212769,-72.9000015258789,8.699999809265137,0.3000000119209289,125.00244140625,221.85791015625,2468.3291015625,299.1934814453125,0.0,0.0,0.0,0.9954419122546568,0.095369803013282
790,0.1016768515110015,44.80060958862305,-2.9963319301605225,3.186671018600464,9.19968605041504,-0.0855339989066124,-0.0082599995657801,-1.6653900146484375,-72.9000015258789,8.699999809265137,0.3000000119209289,284.56787109375,350.09033203125,2468.3291015625,299.1934814453125,0.0,0.0,0.0,0.9954419122546568,0.095369803013282
791,0.0,44.80060958862305,-2.3894050121307373,4.43284797668457,12.154120445251465,0.2438129931688308,-0.0397030003368854,-1.7237459421157837,-61.79999923706055,-36.59999847412109,22.200000762939453,95.6689453125,110.478515625,2344.08154296875,327.5914611816406,0.0,0.0,0.0,0.9924941119803778,0.1222924269293937
792,-0.1387239545583725,44.80060958862305,-0.4716559946537018,4.162303924560547,9.297847747802734,-0.0634180009365081,0.0287779998034238,-1.8860210180282595,-61.79999923706055,-36.59999847412109,22.200000762939453,163.01513671875,220.62744140625,2279.927734375,346.7797241210937,0.0,0.0,0.0,0.9893245744278945,0.1457288112662204
793,-0.2563579678535461,44.80060958862305,-0.4716559946537018,4.162303924560547,9.297847747802734,-0.0634180009365081,0.0287779998034238,-1.8860210180282595,-61.79999923706055,-36.59999847412109,22.200000762939453,300.9375,337.8076171875,2215.867919921875,369.8526916503906,0.0,0.0,0.0,0.984640195768764,0.1745957756546532
794,-0.2617993950843811,44.80060958862305,-2.570166110992432,5.595229148864746,11.46938133239746,0.208639994263649,-0.0071939998306334,-1.91559898853302,-61.79999923706055,-36.59999847412109,22.200000762939453,98.0859375,79.29931640625,2215.867919921875,369.8526916503906,0.0,0.0,0.0,0.984640195768764,0.1745957756546532
795,-0.2617993950843811,44.80060958862305,-2.003938913345337,3.576924085617065,9.64859676361084,-0.1340309977531433,0.0508939996361732,-2.020051956176758,-55.5,-26.69999885559082,53.70000076293945,216.10107421875,227.5048828125,2150.432861328125,396.2724304199219,0.0,0.0,0.0,0.978772687133866,0.2049488397643459
796,-0.2617993950843811,41.47248458862305,-2.003938913345337,3.576924085617065,9.64859676361084,-0.1340309977531433,0.0508939996361732,-2.020051956176758,-55.5,-26.69999885559082,53.70000076293945,329.3701171875,330.99609375,2086.813232421875,427.977294921875,0.0,0.0,0.0,0.9728883877099286,0.2312751284923991
797,-0.2617993950843811,41.05646896362305,-0.389055997133255,3.5505878925323486,9.5205078125,0.0434329994022846,-0.0436999984085559,-1.3208550214767456,-55.5,-26.69999885559082,53.70000076293945,120.25634765625,82.880859375,1958.2967529296875,505.7420654296875,0.0,0.0,0.0,0.9561219536721232,0.2929689568985124
798,-0.2617993950843811,40.64045715332031,-0.0550660006701946,4.123997211456299,9.48698902130127,-0.1492190062999725,0.0807380005717277,-1.028812050819397,-52.79999923706055,-4.800000190734863,59.400001525878906,239.853515625,218.43017578125,1897.01904296875,550.8604125976562,0.0,0.0,0.0,0.9458871015581024,0.324495903065065
799,-0.2617993950843811,40.64045715332031,-1.4197560548782349,2.973587989807129,10.595499992370604,-0.2518070042133331,0.0109249996021389,-0.6845420002937317,-52.79999923706055,-4.800000190734863,59.400001525878906,295.11474609375,267.03369140625,1897.01904296875,550.8604125976562,0.0,0.0,0.0,0.9458871015581024,0.324495903065065
800,-0.2617993950843811,40.64045715332031,0.4333490133285522,-1.6388250589370728,9.58754539489746,-0.1052530035376548,-0.0514269992709159,0.5267959833145142,-52.79999923706055,-4.800000190734863,59.400001525878906,108.017578125,74.68505859375,1835.7294921875,600.4016723632812,0.0,0.0,0.0,0.9374380717748688,0.3481520667567779
801,-0.2617993950843811,40.64045715332031,0.3531430065631866,-1.498764991760254,9.850906372070312,-0.1201749965548515,0.0474300011992454,1.3637549877166748,-53.10000228881836,-0.3000000119209289,46.5,248.88427734375,245.56640625,1775.4425048828125,652.7731323242188,0.0,0.0,0.0,0.9327720004007024,0.3604669128622927
802,-0.2617993950843811,39.80842590332031,0.7709299921989441,-4.363417148590088,5.564104080200195,-0.1692039966583252,-0.0756750032305717,1.5971759557724,-53.10000228881836,-0.3000000119209289,46.5,316.4501953125,337.763671875,1714.795654296875,707.6939086914062,0.0,0.0,0.0,0.9293298153679151,0.3692507200646147
803,-0.2617993950843811,29.40643119812012,-0.5530589818954468,-5.04217004776001,10.02568244934082,0.0586219988763332,0.06768099963665,1.8183399438858032,-53.10000228881836,-0.3000000119209289,46.5,117.1142578125,127.41943359375,1652.52099609375,761.191162109375,0.0,0.0,0.0,0.9358871749829336,0.3522998661686712
804,-0.2617993950843811,8.60405158996582,0.4824300110340118,-4.121603012084961,6.736062049865723,-0.0508939996361732,-0.0436999984085559,1.7852989435195925,-53.10000228881836,-0.3000000119209289,46.5,180.0439453125,226.64794921875,1587.0972900390625,812.2756958007812,0.0,0.0,0.0,0.9440366316296178,0.3298406253653501
805,-0.2617993950843811,-0.0,-0.9768310189247132,-3.289621114730835,10.929490089416504,-0.0484960004687309,0.0879329964518547,1.778370976448059,-55.79999923706055,5.400000095367432,46.79999923706055,315.087890625,32.45361328125,1587.0972900390625,812.2756958007812,0.0,0.0,0.0,0.9440366316296178,0.3298406253653501
806,-0.2617993950843811,-0.0,-0.9768310189247132,-3.289621114730835,10.929490089416504,-0.0484960004687309,0.0879329964518547,1.778370976448059,-55.79999923706055,5.400000095367432,46.79999923706055,329.04052734375,48.71337890625,1519.31201171875,859.3717651367188,0.0,0.0,0.0,0.9529350105645242,0.3031746454444863
807,-0.2617993950843811,-0.0,11.09468936920166,4.611216068267822,7.52135705947876,0.3274820148944855,-0.3586579859256744,1.7463949918746948,-55.79999923706055,5.400000095367432,46.79999923706055,139.921875,219.111328125,1448.67578125,902.3134765625,0.0,0.0,0.0,0.9631941723809868,0.2688065964430671
