Time,time,range
1638389163.3420627,1638389163339966852,2469
1638389163.4424205,1638389163440252461,2591
1638389163.5281277,1638389163526013477,2620
1638389163.6286898,1638389163626208295,2610
1638389163.7294016,1638389163727147150,2600
1638389163.8435354,1638389163841107422,2593
1638389163.94372,1638389163941405480,2332
1638389164.0068634,1638389164004548344,1728
1638389164.1279485,1638389164125207389,1808
1638389164.2064497,1638389164204386534,2513
1638389164.2640352,1638389164261893106,2682
1638389164.4048738,1638389164402822234,3015
1638389164.4613714,1638389164459140818,3091
1638389164.6002748,1638389164559105308,3231
1638389164.6592414,1638389164657223616,3411
1638389164.800931,1638389164798485904,3737
1638389164.85757,1638389164855638480,3765
1638389164.958175,1638389164955709128,4074
1638389165.059182,1638389165056408567,4013
1638389165.1575134,1638389165155413227,4424
1638389165.2588193,1638389165253456953,4146
1638389165.3971074,1638389165394944151,2774
1638389165.4967976,1638389165494514755,2934
1638389165.6505516,1638389165594257720,3684
1638389165.665927,1638389165648940901,1193
1638389165.7516854,1638389165749481866,1922
1638389165.848976,1638389165847037104,2072
1638389165.9505353,1638389165947809499,1604
1638389166.0888338,1638389166086850781,3676
1638389166.1896472,1638389166187165221,3735
1638389166.2874627,1638389166285416062,3849
1638389166.3883107,1638389166385845878,4043
1638389166.4442396,1638389166442344639,665
1638389166.5457094,1638389166542545213,2554
1638389166.6464288,1638389166644332097,915
1638389166.747158,1638389166743902397,1908
1638389166.8425627,1638389166840581200,1589
1638389166.9437456,1638389166941365376,1431
1638389167.0828495,1638389167080752262,4406
1638389167.1445725,1638389167141910177,4635
1638389167.2402792,1638389167237305786,4686
1638389167.3440437,1638389167341916615,4772
1638389167.4454484,1638389167442710488,4851
1638389167.534749,1638389167532993018,4925
1638389167.635224,1638389167633010613,1306
1638389167.7440112,1638389167741589194,1477
1638389167.8436303,1638389167841649971,1699
1638389167.9331677,1638389167931173933,2439
1638389168.04469,1638389168042857557,2695
1638389168.1430066,1638389168140501273,1912
1638389168.2425373,1638389168240741921,1593
1638389168.342652,1638389168340980174,2155
1638389168.4439359,1638389168441583359,1750
1638389168.567317,1638389168565525814,255
1638389168.667111,1638389168665251618,278
1638389168.7658489,1638389168763199271,286
1638389168.865284,1638389168863125148,286
1638389168.965125,1638389168963228386,284
1638389169.0657227,1638389169063315817,291
1638389169.1669183,1638389169162462561,293
1638389169.2659225,1638389169263436263,293
1638389169.3655972,1638389169361159945,292
1638389169.4636292,1638389169461651463,291
1638389169.558697,1638389169557070170,287
1638389169.6617098,1638389169656885941,293
1638389169.756759,1638389169754965649,284
1638389169.856801,1638389169854589421,288
1638389169.956828,1638389169955109223,289
1638389170.0552156,1638389170053672553,286
1638389170.1547332,1638389170153196847,287
1638389170.3073864,1638389170251452678,289
1638389170.3531945,1638389170351146311,292
