Time,time,range
1638389636.358338,1638389636371154414,2142
1638389636.4432633,1638389636456273563,1235
1638389636.591204,1638389636569276078,1364
1638389636.6561153,1638389636669771844,1318
1638389636.7442575,1638389636756797016,1183
1638389636.8564377,1638389636869769584,3751
1638389636.9567525,1638389636969920822,3818
1638389637.0508065,1638389637058241824,3479
1638389637.1655006,1638389637179009755,3236
1638389637.2656598,1638389637279033045,3065
1638389637.365167,1638389637378936180,2970
1638389637.4648461,1638389637478650203,2925
1638389637.5657175,1638389637578887188,2918
1638389637.6654468,1638389637679154122,2939
1638389637.766013,1638389637779713501,2956
1638389637.8652766,1638389637878885914,2918
1638389637.9662347,1638389637979489407,2891
1638389638.0649526,1638389638078466055,2796
1638389638.1576211,1638389638171058759,2658
1638389638.2587314,1638389638272141642,2542
1638389638.359895,1638389638372103494,2713
1638389638.4264898,1638389638437216462,2584
1638389638.558105,1638389638571789284,948
1638389638.665153,1638389638678788620,3844
1638389638.7663426,1638389638779132031,3695
1638389638.8585434,1638389638872234938,741
1638389638.959041,1638389638972528818,1332
1638389639.020722,1638389639033849746,1307
1638389639.1214616,1638389639133865054,1480
1638389639.2202926,1638389639233915779,1296
1638389639.3206737,1638389639334248532,1434
1638389639.4206302,1638389639434290507,1442
1638389639.5207028,1638389639534419304,1288
1638389639.6212602,1638389639634249614,2131
1638389639.720661,1638389639733974561,2551
1638389639.8182433,1638389639831825254,1949
1638389639.918302,1638389639931988999,1916
1638389640.018357,1638389640031962386,1758
1638389640.122653,1638389640136286372,2794
1638389640.217951,1638389640231568254,2474
1638389640.3186007,1638389640331926183,1843
1638389640.4182734,1638389640431789637,1671
1638389640.5195043,1638389640532278971,1794
1638389640.618618,1638389640631463837,2003
1638389640.7184339,1638389640732033952,2061
1638389640.8162827,1638389640829803415,1910
1638389640.9165916,1638389640930190458,2865
1638389641.0164888,1638389641030167667,2980
1638389641.1176517,1638389641130531760,2613
1638389641.2272449,1638389641228620458,863
1638389641.3154256,1638389641329010542,1152
1638389641.416312,1638389641429398385,948
1638389641.5158277,1638389641529425659,1052
1638389641.6145391,1638389641628141956,3400
1638389641.756491,1638389641769941353,3795
1638389641.8562605,1638389641869907638,3158
1638389641.9567792,1638389641969880069,1750
1638389642.0594108,1638389642072948683,1583
1638389642.1561568,1638389642169859546,1369
1638389642.2312138,1638389642226951906,2895
1638389642.3143268,1638389642327585496,2866
1638389642.4143357,1638389642427926693,3809
1638389642.5130894,1638389642526058846,4055
1638389642.6132154,1638389642626502230,3955
1638389642.7130299,1638389642726536502,4037
1638389642.8131294,1638389642826584316,3887
1638389642.9129567,1638389642926513277,3878
1638389643.0127795,1638389643026391201,3892
1638389643.1130824,1638389643126584398,3901
1638389643.212987,1638389643226647804,3997
1638389643.3129866,1638389643326264703,4050
1638389643.4162428,1638389643429599747,3849
1638389643.5159488,1638389643525436158,3814
1638389643.612128,1638389643625461075,4001
1638389643.712459,1638389643725894530,3910
1638389643.813576,1638389643826534337,3980
1638389643.9123313,1638389643925545825,3898
1638389644.0127223,1638389644025966784,4037
1638389644.113441,1638389644125891200,3925
1638389644.2080917,1638389644221503933,3832
1638389644.308387,1638389644321700795,3879
1638389644.408133,1638389644421321932,4084
1638389644.5080554,1638389644521034735,4016
1638389644.6139526,1638389644627173317,3939
1638389644.7073293,1638389644720942107,3944
1638389644.8077269,1638389644821356415,3854
1638389644.9079974,1638389644921531349,4020
1638389645.006281,1638389645019630419,3895
1638389645.1056614,1638389645119251575,3833
1638389645.205422,1638389645218931272,3957
1638389645.3057039,1638389645319056278,3849
1638389645.4056003,1638389645419099618,3965
